CAM	Y	M 	D 	H	Obs	Pred0	Pred24	Pred48
  6 2020  1 15  0     2.46     4.59     4.59     2.91
  7 2020  1 15  0     2.46     0.93     0.89     0.77
  8 2020  1 15  0     2.46     2.13     2.14     2.21
  9 2020  1 15  0     2.46     0.82     0.70     0.66
  1 2020  1 16  0     6.50     3.30     3.30     4.33
  2 2020  1 16  0     6.50     6.75    11.83     9.74
  3 2020  1 16  0     6.50     2.40     2.40    10.94
  4 2020  1 16  0     6.50     1.13     1.14     1.90
  5 2020  1 16  0     6.50     5.50     1.15     0.72
  6 2020  1 16  0     6.50     4.02     4.02     2.94
  7 2020  1 16  0     6.50     1.27     1.24     3.27
  8 2020  1 16  0     6.50     6.03     6.02     7.68
  9 2020  1 16  0     6.50     2.10     2.20     3.65
  1 2020  1 17  0     4.98     3.60     3.61     4.70
  2 2020  1 17  0     4.98    15.61    12.43    17.25
  3 2020  1 17  0     4.98    13.63    13.65    15.28
  4 2020  1 17  0     4.98     3.97     4.29     3.85
  5 2020  1 17  0     4.98     4.48     4.56     3.33
  6 2020  1 17  0     4.98     4.85     4.85     8.09
  7 2020  1 17  0     4.98     2.49     2.68     1.18
  8 2020  1 17  0     4.98     4.01     4.02     4.42
  9 2020  1 17  0     4.98     3.17     3.16     2.18
  1 2020  1 18  0     3.86     3.69     3.70     3.96
  2 2020  1 18  0     3.86     6.37     8.76     7.93
  3 2020  1 18  0     3.86     8.67     8.70     4.26
  4 2020  1 18  0     3.86     1.96     1.91     1.05
  5 2020  1 18  0     3.86     1.80     1.80     3.29
  6 2020  1 18  0     3.86     2.48     2.48     3.52
  7 2020  1 18  0     3.86     0.75     0.76     0.83
  8 2020  1 18  0     3.86    12.73    12.71     7.42
  9 2020  1 18  0     3.86     2.78     2.72     1.93
  1 2020  1 19  0     6.82     6.60     6.60     4.37
  2 2020  1 19  0     6.82    10.15     8.24     9.07
  3 2020  1 19  0     6.82     9.25     9.24     6.22
  4 2020  1 19  0     6.82     2.55     3.02     1.42
  5 2020  1 19  0     6.82     2.11     0.93     5.42
  6 2020  1 19  0     6.82     1.92     1.92     2.15
  7 2020  1 19  0     6.82     1.09     1.01     0.94
  8 2020  1 19  0     6.82     3.69     3.69     9.07
  9 2020  1 19  0     6.82     8.78     8.68     4.69
  1 2020  1 20  0     3.85     2.37     2.37     2.11
  2 2020  1 20  0     3.85     6.51     6.03     6.39
  3 2020  1 20  0     3.85     2.41     2.41     2.22
  4 2020  1 20  0     3.85     0.95     1.03     0.93
  5 2020  1 20  0     3.85     1.77     1.64     2.09
  6 2020  1 20  0     3.85     2.12     2.12     2.19
  7 2020  1 20  0     3.85     0.33     0.74     0.26
  8 2020  1 20  0     3.85     5.09     5.07     4.76
  9 2020  1 20  0     3.85     0.76     0.70     0.67
  1 2020  1 21  0     6.13     1.87     1.87     1.95
  2 2020  1 21  0     6.13    14.18    15.10    15.32
  3 2020  1 21  0     6.13     7.05     7.06     7.30
  4 2020  1 21  0     6.13     1.93     1.94     1.98
  5 2020  1 21  0     6.13     2.70     2.87     4.52
  6 2020  1 21  0     6.13    13.41    13.41    15.38
  7 2020  1 21  0     6.13     0.59     0.79     0.53
  8 2020  1 21  0     6.13     1.61     1.62     1.35
  9 2020  1 21  0     6.13     0.54     0.56     0.54
  1 2020  1 22  0     9.99     3.46     3.46     2.86
  2 2020  1 22  0     9.99    24.30    23.60    28.17
  3 2020  1 22  0     9.99    15.49    15.50    16.07
  4 2020  1 22  0     9.99     1.28     1.27     1.21
  5 2020  1 22  0     9.99     2.16     2.05     1.68
  6 2020  1 22  0     9.99    15.02    15.02    11.28
  7 2020  1 22  0     9.99     0.69     0.51     0.75
  8 2020  1 22  0     9.99     3.24     3.27     2.31
  9 2020  1 22  0     9.99     1.11     1.10     0.93
  1 2020  1 23  0     8.78     2.62     2.63     2.67
  2 2020  1 23  0     8.78     2.80     3.01     2.79
  3 2020  1 23  0     8.78     4.47     4.48     4.05
  4 2020  1 23  0     8.78     2.15     2.21     2.21
  5 2020  1 23  0     8.78     1.36     1.36     1.50
  6 2020  1 23  0     8.78     7.78     7.78     8.87
  7 2020  1 23  0     8.78     0.54     0.57     0.51
  8 2020  1 23  0     8.78     3.08     3.10     2.41
  9 2020  1 23  0     8.78     2.26     2.31     1.84
