CAM	Y	M 	D 	H	Obs	Pred0	Pred24	Pred48
  1 2020  2 10  0     0.55     3.32     3.30     4.30
  2 2020  2 10  0     0.55     4.81     5.76     5.63
  3 2020  2 10  0     0.55     5.25     5.23     3.73
  4 2020  2 10  0     0.55     2.40     2.91     2.44
  5 2020  2 10  0     0.55     0.34     0.37     0.66
  6 2020  2 10  0     0.55     2.11     2.11     1.40
  7 2020  2 10  0     0.55     1.05     1.40     2.17
  8 2020  2 10  0     0.55     2.20     2.19     1.78
  9 2020  2 10  0     0.55     0.94     0.77     1.05
  1 2020  2 11  0     4.84     1.71     1.72     1.09
  2 2020  2 11  0     4.84     7.09     8.34     6.44
  3 2020  2 11  0     4.84     3.02     3.04     1.66
  4 2020  2 11  0     4.84     1.51     1.50     0.95
  5 2020  2 11  0     4.84     1.79     1.85     0.46
  6 2020  2 11  0     4.84     3.20     3.20     4.15
  7 2020  2 11  0     4.84     1.85     1.51     1.27
  8 2020  2 11  0     4.84     2.86     2.87     2.84
  9 2020  2 11  0     4.84     1.10     1.15     0.79
  1 2020  2 12  0     9.13    10.52    10.49     3.15
  2 2020  2 12  0     9.13     4.47     5.73     6.29
  3 2020  2 12  0     9.13     7.75     7.73     6.21
  4 2020  2 12  0     9.13     5.55     5.54     3.58
  5 2020  2 12  0     9.13     1.43     1.35     0.67
  6 2020  2 12  0     9.13     2.34     2.34     4.33
  7 2020  2 12  0     9.13     8.62     9.25     6.11
  8 2020  2 12  0     9.13     3.54     3.55     1.92
  9 2020  2 12  0     9.13     1.31     1.38     1.05
  1 2020  2 13  0     6.27     3.92     3.94     2.63
  2 2020  2 13  0     6.27     4.75     5.08     6.87
  3 2020  2 13  0     6.27     6.12     6.14     4.85
  4 2020  2 13  0     6.27     2.44     2.45     3.39
  5 2020  2 13  0     6.27     1.18     1.42     1.97
  6 2020  2 13  0     6.27     3.25     3.25     3.23
  7 2020  2 13  0     6.27     4.14     4.87     3.44
  8 2020  2 13  0     6.27     6.68     6.76     6.18
  9 2020  2 13  0     6.27     2.48     2.39     1.77
  1 2020  2 14  0     7.81     2.36     2.35     2.22
  2 2020  2 14  0     7.81     4.04     2.42     2.08
  3 2020  2 14  0     7.81     2.17     2.18     2.30
  4 2020  2 14  0     7.81     1.70     1.63     1.91
  5 2020  2 14  0     7.81     1.09     0.97     1.37
  6 2020  2 14  0     7.81     4.00     4.00     3.38
  7 2020  2 14  0     7.81     3.28     3.84     3.37
  8 2020  2 14  0     7.81     2.57     2.57     2.79
  9 2020  2 14  0     7.81     0.82     0.82     0.82
  1 2020  2 15  0     5.83     5.02     5.05     1.61
  2 2020  2 15  0     5.83     7.37     4.68     8.20
  3 2020  2 15  0     5.83     4.81     4.84     4.78
  4 2020  2 15  0     5.83     3.95     4.01     4.09
  5 2020  2 15  0     5.83     1.82     1.75     1.17
  6 2020  2 15  0     5.83     2.69     2.69     4.39
  7 2020  2 15  0     5.83     4.36     6.29     7.46
  8 2020  2 15  0     5.83     3.28     3.31     2.59
  9 2020  2 15  0     5.83     2.56     2.73     3.29
