CAM	Y	M 	D 	H	Obs	Pred0	Pred24	Pred48
  2 2020  1 10  0    11.68     4.61     3.24     4.24
  3 2020  1 10  0    11.68    14.20    14.13     9.87
  4 2020  1 10  0    11.68    16.33    16.49    14.95
  5 2020  1 10  0    11.68     6.93     8.55     7.29
  6 2020  1 10  0    11.68    41.25    41.25    26.52
  7 2020  1 10  0    11.68     6.42     5.55     4.51
  8 2020  1 10  0    11.68     8.67     9.46     8.64
  9 2020  1 10  0    11.68     2.34     2.54     2.34
  1 2020  1 11  0     8.45     1.84     1.83     1.75
  2 2020  1 11  0     8.45    10.86    11.48    10.29
  3 2020  1 11  0     8.45    15.45    15.42     7.40
  4 2020  1 11  0     8.45    10.51    10.51    47.77
  5 2020  1 11  0     8.45     3.99     3.82    18.94
  6 2020  1 11  0     8.45    25.52    25.52     3.40
  7 2020  1 11  0     8.45     4.17     4.14     1.36
  8 2020  1 11  0     8.45     6.32     9.76     6.77
  9 2020  1 11  0     8.45     2.31     3.15     5.10
  1 2020  1 12  0      NaN     2.69     2.67     2.63
  2 2020  1 12  0      NaN     6.65     7.13     6.25
  3 2020  1 12  0      NaN    11.68    11.62    12.64
  4 2020  1 12  0      NaN    10.12    10.12     8.60
  5 2020  1 12  0      NaN    12.40     8.07    17.86
  6 2020  1 12  0      NaN    37.35    37.35    19.07
  7 2020  1 12  0      NaN     5.11     5.09     4.50
  8 2020  1 12  0      NaN     7.25     5.80     6.09
  9 2020  1 12  0      NaN     1.08     1.05     1.10
  1 2020  1 13  0     2.28     0.46     0.46     0.62
  2 2020  1 13  0     2.28    27.16     4.81     4.43
  3 2020  1 13  0     2.28     8.44     8.54    10.65
  4 2020  1 13  0     2.28     7.07     7.07     8.40
  5 2020  1 13  0     2.28    22.99     9.08    29.46
  6 2020  1 13  0     2.28     7.88     7.88    13.08
  7 2020  1 13  0     2.28     2.06     2.48     2.16
  8 2020  1 13  0     2.28     3.54     1.95     1.79
  9 2020  1 13  0     2.28     0.67     0.69     0.76
  1 2020  1 14  0      NaN     0.90     0.90     0.99
  2 2020  1 14  0      NaN    14.30    15.90     7.79
  3 2020  1 14  0      NaN    20.03    20.05    16.37
  4 2020  1 14  0      NaN    11.24    11.22     8.71
  5 2020  1 14  0      NaN     4.11     4.37     3.91
  6 2020  1 14  0      NaN     7.75     7.75     9.81
  7 2020  1 14  0      NaN     1.56     1.67     2.42
  8 2020  1 14  0      NaN     2.62     2.25     1.49
  9 2020  1 14  0      NaN     2.12     1.85     1.11
  1 2020  1 15  0    18.17     2.97     2.97     4.28
  2 2020  1 15  0    18.17    40.01    38.94    49.65
  3 2020  1 15  0    18.17    21.90    21.89    24.71
  4 2020  1 15  0    18.17     9.85     9.86     9.67
  5 2020  1 15  0    18.17     2.15     2.07     3.54
  6 2020  1 15  0    18.17     5.80     5.80     5.73
  7 2020  1 15  0    18.17     0.92     1.05     3.20
  8 2020  1 15  0    18.17     1.46     2.95     2.06
  9 2020  1 15  0    18.17     2.01     2.00     1.07
  1 2020  1 16  0     0.00     3.72     3.72     3.82
  2 2020  1 16  0     0.00    17.13    19.16    23.72
  3 2020  1 16  0     0.00    46.62    46.63    43.15
  4 2020  1 16  0     0.00    13.53    13.34    13.95
  5 2020  1 16  0     0.00     2.95     2.82    14.72
  6 2020  1 16  0     0.00     2.64     2.64     2.76
  7 2020  1 16  0     0.00     0.99     1.81     1.84
  8 2020  1 16  0     0.00     3.93     3.38     3.55
  9 2020  1 16  0     0.00     2.86     3.26     4.29
  1 2020  1 17  0     6.13     1.45     1.45     2.99
  2 2020  1 17  0     6.13     2.87     2.93     3.84
  3 2020  1 17  0     6.13     8.27     8.27    11.75
  4 2020  1 17  0     6.13    12.81    12.82    20.12
  5 2020  1 17  0     6.13    17.01    18.88    24.75
  6 2020  1 17  0     6.13    22.04    22.04    28.30
  7 2020  1 17  0     6.13     5.94     1.91     4.13
  8 2020  1 17  0     6.13     3.43     3.24     5.16
  9 2020  1 17  0     6.13     1.19     1.30     3.07
  1 2020  1 18  0    11.01     1.83     1.83     3.46
  2 2020  1 18  0    11.01     2.73     2.81     2.64
  3 2020  1 18  0    11.01     8.30     8.30     9.63
  4 2020  1 18  0    11.01    21.57    21.81    23.33
  5 2020  1 18  0    11.01    26.71    26.71    29.24
  6 2020  1 18  0    11.01     7.82     7.82    10.26
  7 2020  1 18  0    11.01     6.12     5.65     6.13
  8 2020  1 18  0    11.01     3.48     6.32     7.24
  9 2020  1 18  0    11.01     2.67     2.69     3.23
  1 2020  1 19  0    11.65     1.51     1.50     1.62
  2 2020  1 19  0    11.65     7.67     8.60     3.80
  3 2020  1 19  0    11.65     9.62     9.62     9.90
  4 2020  1 19  0    11.65     7.97     7.79     9.05
  5 2020  1 19  0    11.65     2.17     1.99     2.36
  6 2020  1 19  0    11.65    13.72    13.72    19.94
  7 2020  1 19  0    11.65     3.67     3.87     5.31
  8 2020  1 19  0    11.65     4.48     3.83     2.44
  9 2020  1 19  0    11.65     1.46     1.36     0.81
  1 2020  1 20  0    13.47     4.03     4.02     3.81
  2 2020  1 20  0    13.47     5.31     5.36     6.77
  3 2020  1 20  0    13.47    19.53    19.50    26.65
  4 2020  1 20  0    13.47    15.59    15.79    26.93
  5 2020  1 20  0    13.47    11.26    13.15    11.73
  6 2020  1 20  0    13.47    58.24    58.24    74.98
  7 2020  1 20  0    13.47    10.34    11.11    15.14
  8 2020  1 20  0    13.47    14.08    14.57    16.86
  9 2020  1 20  0    13.47     5.83     6.48    25.40
  1 2020  1 21  0    15.52     2.57     2.57     2.26
  2 2020  1 21  0    15.52     5.78     5.71     7.35
  3 2020  1 21  0    15.52    17.78    17.77    19.28
  4 2020  1 21  0    15.52    20.76    21.05    19.48
  5 2020  1 21  0    15.52     8.96    10.93     3.81
  6 2020  1 21  0    15.52    54.63    54.63    75.07
  7 2020  1 21  0    15.52     7.67     7.91    11.89
  8 2020  1 21  0    15.52    11.37    11.94    12.85
  9 2020  1 21  0    15.52     4.89     6.02     5.57
  1 2020  1 22  0     0.00     0.98     0.98     1.54
  2 2020  1 22  0     0.00     3.03     2.88     4.51
  3 2020  1 22  0     0.00     3.30     3.30     5.12
  4 2020  1 22  0     0.00     4.68     4.68     3.96
  5 2020  1 22  0     0.00     7.14     7.43     6.81
  6 2020  1 22  0     0.00     6.55     6.55     5.24
  7 2020  1 22  0     0.00     1.08     1.14     1.28
  8 2020  1 22  0     0.00     1.69     1.15     2.99
  9 2020  1 22  0     0.00     0.54     0.55     1.07
  1 2020  1 23  0    25.55     1.32     1.32     1.55
  2 2020  1 23  0    25.55     6.25     7.05     6.52
  3 2020  1 23  0    25.55    20.31    20.29    21.16
  4 2020  1 23  0    25.55    15.01    15.42    17.46
  5 2020  1 23  0    25.55     7.20     7.20     7.61
  6 2020  1 23  0    25.55    44.91    44.91    52.45
  7 2020  1 23  0    25.55     7.77     7.99     9.17
  8 2020  1 23  0    25.55    11.97    12.11    11.87
  9 2020  1 23  0    25.55     3.63     3.41     4.33
  1 2020  1 24  0    43.80     2.72     2.72     2.76
  2 2020  1 24  0    43.80    10.29     9.24     8.94
  3 2020  1 24  0    43.80    24.58    24.61    21.23
  4 2020  1 24  0    43.80    26.05    25.41    25.05
  5 2020  1 24  0    43.80     4.02     4.73     6.33
  6 2020  1 24  0    43.80    77.59    77.59    75.18
  7 2020  1 24  0    43.80     9.32    10.62    10.09
  8 2020  1 24  0    43.80    17.61    17.05    15.53
  9 2020  1 24  0    43.80     8.13     8.45     8.68
  1 2020  1 25  0    10.09     0.64     0.64     0.70
  2 2020  1 25  0    10.09     1.63     1.50     1.60
  3 2020  1 25  0    10.09     2.70     2.70     2.58
  4 2020  1 25  0    10.09     5.77     5.76     5.64
  5 2020  1 25  0    10.09     2.37     1.94     1.15
  6 2020  1 25  0    10.09     5.77     5.77     6.92
  7 2020  1 25  0    10.09     0.77     0.55     0.42
  8 2020  1 25  0    10.09     1.84     1.62     1.24
  9 2020  1 25  0    10.09     0.60     0.65     0.57
  1 2020  1 26  0     9.51     5.44     5.44     2.62
  2 2020  1 26  0     9.51     7.50     7.26     6.26
  3 2020  1 26  0     9.51    16.92    16.93     8.95
  4 2020  1 26  0     9.51    15.39    15.02     9.35
  5 2020  1 26  0     9.51     8.33     9.12    10.04
  6 2020  1 26  0     9.51    17.57    17.57     9.22
  7 2020  1 26  0     9.51     3.34     2.94     1.53
  8 2020  1 26  0     9.51     6.01     5.18     3.02
  9 2020  1 26  0     9.51     3.28     3.33     3.12
  1 2020  1 27  0     7.31     2.16     2.17     1.25
  2 2020  1 27  0     7.31     4.77     9.33     3.88
  3 2020  1 27  0     7.31    13.89    13.93     7.27
  4 2020  1 27  0     7.31    11.72    11.68     6.23
  5 2020  1 27  0     7.31     6.21     6.15     7.01
  6 2020  1 27  0     7.31    15.90    15.90     7.85
  7 2020  1 27  0     7.31     3.89     5.12     1.56
  8 2020  1 27  0     7.31     4.91     4.44     2.66
  9 2020  1 27  0     7.31     1.74     1.63     0.89
  1 2020  1 28  0     2.02     3.07     3.07     2.12
  2 2020  1 28  0     2.02     8.44     7.16     7.87
  3 2020  1 28  0     2.02    20.91    20.90     9.89
  4 2020  1 28  0     2.02    10.52    10.49     7.23
  5 2020  1 28  0     2.02     4.55     4.26     5.40
  6 2020  1 28  0     2.02    15.38    15.38    11.86
  7 2020  1 28  0     2.02     4.05     5.64     4.86
  8 2020  1 28  0     2.02     2.72     1.97     2.21
  9 2020  1 28  0     2.02     1.60     1.56     1.11
  1 2020  1 29  0     8.18     3.17     3.18     2.47
  2 2020  1 29  0     8.18     4.39     7.55     8.66
  3 2020  1 29  0     8.18    16.45    16.47    24.44
  4 2020  1 29  0     8.18    14.32    14.38    15.71
  5 2020  1 29  0     8.18     5.14     6.26     6.07
  6 2020  1 29  0     8.18     4.14     4.14     4.49
  7 2020  1 29  0     8.18     3.44     2.99     3.45
  8 2020  1 29  0     8.18     4.05     1.84     2.19
  9 2020  1 29  0     8.18     1.64     1.61     1.82
  1 2020  1 30  0     3.64     2.40     2.40     1.96
  2 2020  1 30  0     3.64    15.55    15.34     7.55
  3 2020  1 30  0     3.64    10.62    10.64    10.33
  4 2020  1 30  0     3.64    16.20    16.06    10.08
  5 2020  1 30  0     3.64     9.17     8.34     3.41
  6 2020  1 30  0     3.64     4.89     4.89     4.65
  7 2020  1 30  0     3.64     2.82     3.00     2.53
  8 2020  1 30  0     3.64     3.23     1.91     1.24
  9 2020  1 30  0     3.64     1.30     1.35     0.92
  1 2020  1 31  0     2.32     2.80     2.81     4.70
  2 2020  1 31  0     2.32    16.48    13.57    14.74
  3 2020  1 31  0     2.32    20.80    20.86    10.20
  4 2020  1 31  0     2.32    18.33    18.29    15.84
  5 2020  1 31  0     2.32     7.49    10.46     7.64
  6 2020  1 31  0     2.32     3.15     3.15     1.87
  7 2020  1 31  0     2.32     4.13     3.73     3.56
  8 2020  1 31  0     2.32     1.79     8.40     5.65
  9 2020  1 31  0     2.32     3.65     3.26     2.43
  1 2020  2  1  0    11.06     2.63     2.62     2.36
  2 2020  2  1  0    11.06    12.19    13.12     9.48
  3 2020  2  1  0    11.06    22.34    22.31    19.03
  4 2020  2  1  0    11.06    17.37    17.38    17.79
  5 2020  2  1  0    11.06     9.01    10.06     4.34
  6 2020  2  1  0    11.06     2.95     2.95     4.59
  7 2020  2  1  0    11.06     1.62     1.52     2.24
  8 2020  2  1  0    11.06     2.51     2.09     1.71
  9 2020  2  1  0    11.06     4.77     4.72     2.86
  1 2020  2  2  0     3.73     2.17     2.19     2.23
  2 2020  2  2  0     3.73    12.91    14.96    10.48
  3 2020  2  2  0     3.73    14.32    14.41    15.28
  4 2020  2  2  0     3.73    12.85    12.96    14.69
  5 2020  2  2  0     3.73    12.96    13.06    21.04
  6 2020  2  2  0     3.73     4.26     4.26     8.23
  7 2020  2  2  0     3.73     1.31     6.09     2.75
  8 2020  2  2  0     3.73     5.33     3.98     2.15
  9 2020  2  2  0     3.73     1.35     1.43     1.15
  1 2020  2  3  0    12.03     1.22     1.22     1.03
  2 2020  2  3  0    12.03     4.94     5.75     4.34
  3 2020  2  3  0    12.03     5.17     5.17     4.49
  4 2020  2  3  0    12.03     5.92     5.92     5.89
  5 2020  2  3  0    12.03     5.34     4.81     4.76
  6 2020  2  3  0    12.03     8.65     8.65     7.37
  7 2020  2  3  0    12.03     0.73     0.71     0.76
  8 2020  2  3  0    12.03     1.87     1.21     1.17
  9 2020  2  3  0    12.03     0.68     0.69     0.66
  1 2020  2  4  0    14.95     3.76     3.77     3.80
  2 2020  2  4  0    14.95    10.79     8.63     3.19
  3 2020  2  4  0    14.95    13.52    13.55    12.67
  4 2020  2  4  0    14.95    28.07    31.51    68.13
  5 2020  2  4  0    14.95    10.62    14.84    20.58
  6 2020  2  4  0    14.95     3.39     3.39    13.54
  7 2020  2  4  0    14.95     2.24     3.21     4.88
  8 2020  2  4  0    14.95     6.49     4.34    10.66
  9 2020  2  4  0    14.95     5.14     5.80     9.03
  1 2020  2  5  0     4.83     2.31     2.31     5.41
  2 2020  2  5  0     4.83     3.76     4.42     3.55
  3 2020  2  5  0     4.83    14.22    14.50    28.56
  4 2020  2  5  0     4.83     9.82     9.82    37.42
  5 2020  2  5  0     4.83    10.36    16.34    18.13
  6 2020  2  5  0     4.83     9.52     9.52    19.06
  7 2020  2  5  0     4.83     1.31     1.56    16.43
  8 2020  2  5  0     4.83    12.91     9.93    21.49
  9 2020  2  5  0     4.83     1.86     2.28     6.14
  1 2020  2  6  0     1.46     6.83     6.82     6.43
  2 2020  2  6  0     1.46    50.57    43.11    47.12
  3 2020  2  6  0     1.46    58.68    58.60    50.95
  4 2020  2  6  0     1.46    33.68    32.75    25.73
  5 2020  2  6  0     1.46     8.39     8.51     7.92
  6 2020  2  6  0     1.46    26.32    26.32    11.63
  7 2020  2  6  0     1.46    29.33    25.41    32.21
  8 2020  2  6  0     1.46    14.79    11.67     9.90
  9 2020  2  6  0     1.46     4.66     5.07     5.37
  1 2020  2  7  0    37.32     5.68     5.72     3.95
  2 2020  2  7  0    37.32     9.07     7.42     5.64
  3 2020  2  7  0    37.32    19.13    19.24    17.93
  4 2020  2  7  0    37.32    22.96    23.40    21.40
  5 2020  2  7  0    37.32     6.89     6.82     7.26
  6 2020  2  7  0    37.32    21.59    21.59    27.01
  7 2020  2  7  0    37.32    12.60    15.09    17.41
  8 2020  2  7  0    37.32    11.17    10.07     9.13
  9 2020  2  7  0    37.32     1.58     2.26     2.27
  1 2020  2  8  0    20.92     7.16     7.16     2.92
  2 2020  2  8  0    20.92    14.09    14.78    17.15
  3 2020  2  8  0    20.92    25.99    25.96    19.32
  4 2020  2  8  0    20.92    18.17    18.18    13.72
  5 2020  2  8  0    20.92     8.06     7.40     8.97
  6 2020  2  8  0    20.92    12.47    12.47    14.88
  7 2020  2  8  0    20.92    11.93    12.71    10.66
  8 2020  2  8  0    20.92    11.17    11.46     5.25
  9 2020  2  8  0    20.92     3.49     3.69     2.51
  1 2020  2  9  0     6.47     2.46     2.45     5.20
  2 2020  2  9  0     6.47     4.79     7.89    11.19
  3 2020  2  9  0     6.47    15.94    15.89    24.72
  4 2020  2  9  0     6.47     7.19     7.24    15.98
  5 2020  2  9  0     6.47    16.71    15.59    20.74
  6 2020  2  9  0     6.47     8.92     8.92    19.54
  7 2020  2  9  0     6.47     4.52     8.32    16.75
  8 2020  2  9  0     6.47     7.28     4.82     7.87
  9 2020  2  9  0     6.47     0.65     0.70     3.71
  1 2020  2 10  0     1.23     1.63     1.63     1.85
  2 2020  2 10  0     1.23    12.67     8.31    16.15
  3 2020  2 10  0     1.23    24.17    24.24    28.44
  4 2020  2 10  0     1.23    10.86    10.84    12.42
  5 2020  2 10  0     1.23     6.43    13.64    10.92
  6 2020  2 10  0     1.23     2.38     2.38     2.02
  7 2020  2 10  0     1.23     2.59     2.21     2.18
  8 2020  2 10  0     1.23     1.56     4.24     2.58
  9 2020  2 10  0     1.23     0.81     0.87     0.86
  1 2020  2 11  0    17.48     1.40     1.40     1.46
  2 2020  2 11  0    17.48    25.19    14.09    11.30
  3 2020  2 11  0    17.48    12.71    12.69    14.72
  4 2020  2 11  0    17.48     8.54     8.54     8.39
  5 2020  2 11  0    17.48     5.32     7.93     5.16
  6 2020  2 11  0    17.48     4.05     4.05     1.97
  7 2020  2 11  0    17.48     2.33     2.32     7.01
  8 2020  2 11  0    17.48     1.20     2.09     1.68
  9 2020  2 11  0    17.48     0.68     0.65     0.60
  1 2020  2 12  0    28.33     2.98     2.98     4.06
  2 2020  2 12  0    28.33     9.01    12.56    10.83
  3 2020  2 12  0    28.33    14.31    14.33    16.00
  4 2020  2 12  0    28.33    16.91    16.92    21.16
  5 2020  2 12  0    28.33     9.05     8.70    14.99
  6 2020  2 12  0    28.33     3.52     3.52     7.32
  7 2020  2 12  0    28.33     2.91     2.96     3.10
  8 2020  2 12  0    28.33     2.81     5.50     3.83
  9 2020  2 12  0    28.33     1.42     1.39     1.53
  1 2020  2 13  0     7.46     1.98     1.99     2.69
  2 2020  2 13  0     7.46     4.64     6.20     6.90
  3 2020  2 13  0     7.46    12.42    12.55    13.72
  4 2020  2 13  0     7.46    11.17    11.14    13.92
  5 2020  2 13  0     7.46     4.98     4.86     5.61
  6 2020  2 13  0     7.46     3.40     3.40     3.27
  7 2020  2 13  0     7.46     1.32     2.27     2.98
  8 2020  2 13  0     7.46     2.48     1.41     1.44
  9 2020  2 13  0     7.46     0.71     0.71     0.99
  1 2020  2 14  0     9.97     0.68     0.68     0.33
  2 2020  2 14  0     9.97     7.90     4.36     5.75
  3 2020  2 14  0     9.97     4.55     4.57     7.20
  4 2020  2 14  0     9.97     5.28     5.25     6.03
  5 2020  2 14  0     9.97     6.79     5.83     1.65
  6 2020  2 14  0     9.97     3.16     3.16     2.26
  7 2020  2 14  0     9.97     2.11     1.99     2.53
  8 2020  2 14  0     9.97     0.89     0.65     0.85
  9 2020  2 14  0     9.97     1.39     1.39     0.55
  1 2020  2 15  0    13.01     5.74     5.74     6.77
  2 2020  2 15  0    13.01     9.96    10.31    16.13
  3 2020  2 15  0    13.01    20.33    20.33    24.00
  4 2020  2 15  0    13.01    27.02    26.07    26.43
  5 2020  2 15  0    13.01     2.53     9.69     4.41
  6 2020  2 15  0    13.01    13.75    13.75    21.82
  7 2020  2 15  0    13.01     9.36    12.24    12.47
  8 2020  2 15  0    13.01    16.18    16.30    13.52
  9 2020  2 15  0    13.01    13.12    13.65    11.32
  1 2020  2 16  0    16.99     4.20     4.21     3.14
  2 2020  2 16  0    16.99    21.91    21.78    21.35
  3 2020  2 16  0    16.99    16.38    16.43    14.36
  4 2020  2 16  0    16.99     5.50     5.51     5.31
  5 2020  2 16  0    16.99     2.67     2.67     9.10
  6 2020  2 16  0    16.99     7.57     7.57     2.14
  7 2020  2 16  0    16.99     1.11     2.64     3.32
  8 2020  2 16  0    16.99     1.42     1.01     1.82
  9 2020  2 16  0    16.99     7.61     7.56     5.37
  1 2020  2 17  0     8.43    16.49    16.62     4.03
  2 2020  2 17  0     8.43    36.54    23.20    21.14
  3 2020  2 17  0     8.43    24.16    24.36    11.48
  4 2020  2 17  0     8.43    27.09    27.00     7.46
  5 2020  2 17  0     8.43    39.14    39.14     2.84
  6 2020  2 17  0     8.43     2.92     2.92     2.85
  7 2020  2 17  0     8.43     1.38     7.97     0.89
  8 2020  2 17  0     8.43     3.72     8.07     2.93
  9 2020  2 17  0     8.43     4.25     4.24     2.48
  1 2020  2 18  0    29.23     2.45     2.46     1.45
  2 2020  2 18  0    29.23    14.94    11.65     7.26
  3 2020  2 18  0    29.23    29.91    30.00    14.80
  4 2020  2 18  0    29.23    17.22    17.32     8.38
  5 2020  2 18  0    29.23     3.03     3.03     5.88
  6 2020  2 18  0    29.23     3.19     3.19     4.47
  7 2020  2 18  0    29.23     1.32     1.43     1.49
  8 2020  2 18  0    29.23     3.84     3.32     1.58
  9 2020  2 18  0    29.23     4.97     4.80     3.38
  1 2020  2 19  0    18.70     1.64     1.64     0.53
  2 2020  2 19  0    18.70     3.09     3.30    12.87
  3 2020  2 19  0    18.70    11.62    11.62     8.72
  4 2020  2 19  0    18.70    21.25    21.55    18.82
  5 2020  2 19  0    18.70    20.93    20.93    15.35
  6 2020  2 19  0    18.70     9.79     9.79     5.84
  7 2020  2 19  0    18.70     5.44     5.36     5.56
  8 2020  2 19  0    18.70     6.71     6.80     5.47
  9 2020  2 19  0    18.70     3.57     3.69     1.57
  1 2020  2 20  0     0.00     1.64     1.65     2.16
  2 2020  2 20  0     0.00     9.67     8.56     7.74
  3 2020  2 20  0     0.00     5.42     5.45     2.94
  4 2020  2 20  0     0.00     8.23     8.25     6.45
  5 2020  2 20  0     0.00     1.26     1.26     1.55
  6 2020  2 20  0     0.00     2.44     2.44     5.24
  7 2020  2 20  0     0.00     0.76     0.81     1.54
  8 2020  2 20  0     0.00     0.75     1.70     1.41
  9 2020  2 20  0     0.00     1.11     0.96     2.12
  1 2020  2 21  0     0.00     1.47     1.49     1.43
  2 2020  2 21  0     0.00    18.94    19.16    17.26
  3 2020  2 21  0     0.00    11.96    12.04    10.01
  4 2020  2 21  0     0.00     8.13     8.14     6.79
  5 2020  2 21  0     0.00     6.61     6.61     4.23
  6 2020  2 21  0     0.00     2.03     2.03     2.07
  7 2020  2 21  0     0.00     0.57     0.76     1.04
  8 2020  2 21  0     0.00     2.17     1.57     1.63
  9 2020  2 21  0     0.00     4.93     5.02     5.27
  1 2020  2 22  0    10.46     2.43     2.42     1.54
  2 2020  2 22  0    10.46    20.59     9.28    15.99
  3 2020  2 22  0    10.46    11.51    11.46    18.57
  4 2020  2 22  0    10.46    10.72    10.72    11.33
  5 2020  2 22  0    10.46     1.76     1.76     2.78
  6 2020  2 22  0    10.46     1.72     1.72    18.18
  7 2020  2 22  0    10.46     0.68     1.32     1.49
  8 2020  2 22  0    10.46     1.10     3.74     2.17
  9 2020  2 22  0    10.46     4.51     4.42     4.76
  1 2020  2 23  0    24.96     3.39     3.43     1.05
  2 2020  2 23  0    24.96     2.12     8.19     7.90
  3 2020  2 23  0    24.96    22.27    22.54    13.68
  4 2020  2 23  0    24.96    30.35    31.52    20.83
  5 2020  2 23  0    24.96     7.08     7.08     6.88
  6 2020  2 23  0    24.96     2.88     2.88     5.44
  7 2020  2 23  0    24.96     2.93     6.08     4.14
  8 2020  2 23  0    24.96    10.66    22.97     8.78
  9 2020  2 23  0    24.96     3.97     4.19     1.73
  1 2020  2 24  0      NaN     2.19     2.18     2.52
  2 2020  2 24  0      NaN     3.95     4.49     2.84
  3 2020  2 24  0      NaN     7.92     7.91     7.01
  4 2020  2 24  0      NaN     6.98     6.97     7.79
  5 2020  2 24  0      NaN    11.22    11.22    11.29
  6 2020  2 24  0      NaN    15.30    15.30    11.34
  7 2020  2 24  0      NaN     4.40     4.62     3.77
  8 2020  2 24  0      NaN     5.90     6.84     6.58
  9 2020  2 24  0      NaN     4.20     4.50     3.42
  1 2020  2 25  0     5.80     3.94     3.92     2.57
  2 2020  2 25  0     5.80     3.69     3.24     2.77
  3 2020  2 25  0     5.80     8.73     8.70     8.85
  4 2020  2 25  0     5.80    23.18    23.23    18.66
  5 2020  2 25  0     5.80    25.78    25.78    21.93
  6 2020  2 25  0     5.80     6.15     6.15     5.04
  7 2020  2 25  0     5.80     3.45     3.33     3.80
  8 2020  2 25  0     5.80     5.50     4.28     4.79
  9 2020  2 25  0     5.80     3.24     3.29     1.91
  1 2020  2 26  0     9.18     1.43     1.43     1.73
  2 2020  2 26  0     9.18    10.63    12.22     2.70
  3 2020  2 26  0     9.18    10.12    10.10    10.54
  4 2020  2 26  0     9.18     7.56     7.56    10.13
  5 2020  2 26  0     9.18     4.73     4.73     2.73
  6 2020  2 26  0     9.18     4.86     4.86     6.21
  7 2020  2 26  0     9.18     0.56     1.02     0.84
  8 2020  2 26  0     9.18     1.95     1.38     1.61
  9 2020  2 26  0     9.18     1.41     1.42     2.29
  1 2020  2 27  0     5.70     1.43     1.44     1.41
  2 2020  2 27  0     5.70     5.87     7.38     6.39
