CAM	Y	M	D	H	Obs	Pred0	Pred24	Pred48
6	2020	1	29	0	7.31	2.47	2.47	2.94
7	2020	1	29	0	7.31	2.86	2.57	2.5
8	2020	1	29	0	7.31	2.79	1.9	2.08
9	2020	1	29	0	7.31	1.09	1.11	2.04
1	2020	1	30	0	1.48	5.82	5.84	3.98
2	2020	1	30	0	1.48	14.09	16.19	8.36
3	2020	1	30	0	1.48	7.33	7.35	7.67
4	2020	1	30	0	1.48	2.39	2.39	1.76
5	2020	1	30	0	1.48	1.03	0.73	0.35
6	2020	1	30	0	1.48	2.64	2.64	2.84
7	2020	1	30	0	1.48	1.57	1.64	1.76
8	2020	1	30	0	1.48	1.89	1.57	1.27
9	2020	1	30	0	1.48	0.92	0.97	0.79
1	2020	1	31	0	4.49	4.59	4.6	6.15
2	2020	1	31	0	4.49	17.16	13.9	10.78
3	2020	1	31	0	4.49	18.94	18.98	6.15
4	2020	1	31	0	4.49	6.27	6.23	2.13
5	2020	1	31	0	4.49	2.29	2.5	1.31
6	2020	1	31	0	4.49	3.2	3.2	0.94
7	2020	1	31	0	4.49	1.81	1.47	1.81
8	2020	1	31	0	4.49	1.34	2.15	3.18
9	2020	1	31	0	4.49	2.73	3.06	0.96
1	2020	2	1	0	3.18	6.65	6.63	4.12
2	2020	2	1	0	3.18	11.32	12.3	8.9
3	2020	2	1	0	3.18	19.7	19.66	17.16
4	2020	2	1	0	3.18	6.02	6.03	8.29
5	2020	2	1	0	3.18	1.66	1.33	0.54
6	2020	2	1	0	3.18	3.82	3.82	5.33
7	2020	2	1	0	3.18	1.42	1.23	1.94
8	2020	2	1	0	3.18	1.48	1.47	1.85
9	2020	2	1	0	3.18	2.79	2.93	3.64
1	2020	2	2	0	2.48	4.26	4.28	6.59
2	2020	2	2	0	2.48	12.8	13.94	8.63
3	2020	2	2	0	2.48	11.3	11.39	8.78
4	2020	2	2	0	2.48	2.56	2.54	3.61
5	2020	2	2	0	2.48	1.89	1.32	2.07
6	2020	2	2	0	2.48	2.85	2.85	5.58
7	2020	2	2	0	2.48	1.41	3.86	2.2
8	2020	2	2	0	2.48	4.9	2.4	2.2
9	2020	2	2	0	2.48	0.71	0.71	1.33
1	2020	2	3	0	1.86	3.33	3.33	2.55
2	2020	2	3	0	1.86	4.41	4.69	4.25
3	2020	2	3	0	1.86	3.58	3.58	3.13
4	2020	2	3	0	1.86	1.6	1.6	1.36
5	2020	2	3	0	1.86	0.91	0.73	0.71
6	2020	2	3	0	1.86	3.36	3.36	4.53
7	2020	2	3	0	1.86	0.63	0.54	0.73
8	2020	2	3	0	1.86	1.55	1.22	1.12
9	2020	2	3	0	1.86	0.65	0.65	0.62
1	2020	2	4	0	8.25	6.62	6.61	4.55
2	2020	2	4	0	8.25	4.77	6.56	2.49
3	2020	2	4	0	8.25	9.24	9.3	8.55
4	2020	2	4	0	8.25	3.24	3.66	10.44
5	2020	2	4	0	8.25	1.54	2.25	1.53
6	2020	2	4	0	8.25	2.59	2.59	9.27
7	2020	2	4	0	8.25	1.47	2.28	6.78
8	2020	2	4	0	8.25	10.21	7.87	6.53
9	2020	2	4	0	8.25	5.89	6.85	6.1
1	2020	2	5	0	2.31	5.15	5.18	12.62
2	2020	2	5	0	2.31	2.49	2.93	2.27
3	2020	2	5	0	2.31	10.33	10.65	25.66
4	2020	2	5	0	2.31	2.3	2.3	25.66
5	2020	2	5	0	2.31	3.41	4.37	7.46
6	2020	2	5	0	2.31	6.14	6.14	20.14
7	2020	2	5	0	2.31	1.34	1.53	16.45
8	2020	2	5	0	2.31	13.79	7.77	22.41
9	2020	2	5	0	2.31	4.63	6.13	6.62
1	2020	2	6	0	12.98	14.13	14.11	12.2
2	2020	2	6	0	12.98	41.54	35.87	38.92
3	2020	2	6	0	12.98	45.68	45.61	39.7
4	2020	2	6	0	12.98	21.67	21.2	14.69
5	2020	2	6	0	12.98	4.29	4.45	4.09
6	2020	2	6	0	12.98	20.89	20.89	8.49
7	2020	2	6	0	12.98	26.59	22.23	21.0
8	2020	2	6	0	12.98	9.0	7.82	6.25
9	2020	2	6	0	12.98	3.12	3.29	3.69
1	2020	2	7	0	8.41	16.57	16.67	12.58
2	2020	2	7	0	8.41	8.26	6.82	5.17
3	2020	2	7	0	8.41	19.37	19.49	18.19
4	2020	2	7	0	8.41	17.33	17.69	16.94
5	2020	2	7	0	8.41	2.69	3.07	3.36
6	2020	2	7	0	8.41	20.03	20.03	25.17
7	2020	2	7	0	8.41	11.27	10.04	13.15
8	2020	2	7	0	8.41	10.27	9.33	8.76
9	2020	2	7	0	8.41	1.34	1.85	1.45
1	2020	2	8	0	10.86	23.44	23.4	13.57
2	2020	2	8	0	10.86	13.48	14.68	13.26
3	2020	2	8	0	10.86	23.73	23.7	14.74
4	2020	2	8	0	10.86	10.72	10.74	4.85
5	2020	2	8	0	10.86	1.24	1.03	0.32
6	2020	2	8	0	10.86	8.86	8.86	12.41
7	2020	2	8	0	10.86	8.8	11.24	7.87
8	2020	2	8	0	10.86	11.33	9.37	4.66
9	2020	2	8	0	10.86	1.34	1.24	0.93
1	2020	2	9	0	2.39	6.19	6.19	23.34
2	2020	2	9	0	2.39	4.24	7.75	10.8
3	2020	2	9	0	2.39	9.42	9.41	25.66
4	2020	2	9	0	2.39	1.49	1.49	11.47
5	2020	2	9	0	2.39	5.0	4.33	5.75
6	2020	2	9	0	2.39	8.52	8.52	16.98
7	2020	2	9	0	2.39	4.45	5.51	10.94
8	2020	2	9	0	2.39	2.21	1.64	8.05
9	2020	2	9	0	2.39	0.54	0.54	5.04
1	2020	2	10	0	3.81	5.63	5.68	3.89
2	2020	2	10	0	3.81	13.87	8.34	16.14
3	2020	2	10	0	3.81	25.18	25.36	29.95
4	2020	2	10	0	3.81	3.74	3.73	5.86
5	2020	2	10	0	3.81	1.25	1.6	2.03
6	2020	2	10	0	3.81	0.83	0.83	1.29
7	2020	2	10	0	3.81	2.26	1.36	2.37
8	2020	2	10	0	3.81	1.33	2.52	1.98
9	2020	2	10	0	3.81	0.88	0.9	0.83
1	2020	2	11	0	2.73	5.56	5.54	5.86
2	2020	2	11	0	2.73	25.11	12.25	15.38
3	2020	2	11	0	2.73	11.95	11.92	13.95
4	2020	2	11	0	2.73	2.94	2.94	3.55
5	2020	2	11	0	2.73	1.02	1.01	0.84
6	2020	2	11	0	2.73	2.91	2.91	1.12
7	2020	2	11	0	2.73	1.45	1.26	4.52
8	2020	2	11	0	2.73	1.2	2.07	1.46
9	2020	2	11	0	2.73	0.71	0.68	0.58
1	2020	2	12	0	5.7	5.69	5.7	4.82
2	2020	2	12	0	5.7	8.47	11.08	11.15
3	2020	2	12	0	5.7	12.21	12.23	12.16
4	2020	2	12	0	5.7	4.46	4.47	4.22
5	2020	2	12	0	5.7	1.78	1.45	1.76
6	2020	2	12	0	5.7	2.19	2.19	6.81
7	2020	2	12	0	5.7	2.01	2.1	1.97
8	2020	2	12	0	5.7	1.92	2.5	2.12
9	2020	2	12	0	5.7	0.81	0.84	0.74
1	2020	2	13	0	6.84	3.98	4.04	5.23
2	2020	2	13	0	6.84	5.08	6.19	7.83
3	2020	2	13	0	6.84	10.85	11.0	13.28
4	2020	2	13	0	6.84	2.39	2.34	2.28
5	2020	2	13	0	6.84	0.58	0.5	1.07
6	2020	2	13	0	6.84	1.62	1.62	2.07
7	2020	2	13	0	6.84	1.03	2.06	1.99
8	2020	2	13	0	6.84	2.56	1.63	1.49
9	2020	2	13	0	6.84	0.56	0.56	0.55
1	2020	2	14	0	4.45	1.26	1.26	1.5
2	2020	2	14	0	4.45	6.42	3.38	4.85
3	2020	2	14	0	4.45	4.86	4.89	7.04
4	2020	2	14	0	4.45	1.02	0.98	2.17
5	2020	2	14	0	4.45	6.55	8.34	0.92
6	2020	2	14	0	4.45	2.24	2.24	1.54
7	2020	2	14	0	4.45	1.26	1.33	1.72
8	2020	2	14	0	4.45	0.81	0.65	0.92
9	2020	2	14	0	4.45	0.91	0.82	0.51
1	2020	2	15	0	3.28	19.05	19.05	19.74
2	2020	2	15	0	3.28	9.47	9.81	15.58
3	2020	2	15	0	3.28	21.13	21.14	22.85
4	2020	2	15	0	3.28	18.06	17.66	17.77
5	2020	2	15	0	3.28	0.9	7.25	2.08
6	2020	2	15	0	3.28	1.9	1.9	16.71
7	2020	2	15	0	3.28	8.3	10.93	10.94
8	2020	2	15	0	3.28	15.94	13.95	10.46
9	2020	2	15	0	3.28	12.66	12.95	9.39
1	2020	2	16	0		14.33	14.27	11.63
2	2020	2	16	0		17.42	19.48	18.95
3	2020	2	16	0		10.38	10.39	7.8
4	2020	2	16	0		1.84	1.84	1.0
5	2020	2	16	0		1.6	1.6	3.28
6	2020	2	16	0		5.39	5.39	1.36
7	2020	2	16	0		0.4	2.29	1.92
8	2020	2	16	0		0.93	0.79	0.86
9	2020	2	16	0		6.54	6.4	6.21
1	2020	2	17	0		22.61	22.83	6.72
2	2020	2	17	0		35.42	26.13	16.63
3	2020	2	17	0		18.53	18.72	10.86
4	2020	2	17	0		3.93	3.84	1.24
5	2020	2	17	0		2.62	2.62	0.17
6	2020	2	17	0		1.91	1.91	2.05
7	2020	2	17	0		1.18	5.66	0.8
8	2020	2	17	0		2.72	3.28	2.95
9	2020	2	17	0		3.16	3.26	3.41
1	2020	2	18	0		5.12	5.13	3.08
2	2020	2	18	0		17.78	12.21	7.72
3	2020	2	18	0		28.62	28.69	16.69
4	2020	2	18	0		10.31	10.44	3.39
5	2020	2	18	0		1.2	1.2	0.83
6	2020	2	18	0		2.31	2.31	3.55
7	2020	2	18	0		0.75	0.95	0.74
8	2020	2	18	0		3.73	3.43	1.77
9	2020	2	18	0		6.07	5.96	5.18
1	2020	2	19	0	10.48	7.88	7.88	5.51
2	2020	2	19	0	10.48	2.7	3.97	11.51
3	2020	2	19	0	10.48	11.21	11.22	6.68
4	2020	2	19	0	10.48	14.41	14.45	3.7
5	2020	2	19	0	10.48	9.43	9.43	8.16
6	2020	2	19	0	10.48	6.58	6.58	5.3
7	2020	2	19	0	10.48	4.97	4.71	2.5
8	2020	2	19	0	10.48	7.2	6.35	2.38
9	2020	2	19	0	10.48	4.07	3.99	2.17
1	2020	2	20	0	1.18	4.01	4.03	2.35
2	2020	2	20	0	1.18	9.96	9.18	6.33
3	2020	2	20	0	1.18	5.19	5.22	2.9
4	2020	2	20	0	1.18	1.14	1.17	0.7
5	2020	2	20	0	1.18	0.94	0.94	0.72
6	2020	2	20	0	1.18	1.56	1.56	4.03
7	2020	2	20	0	1.18	0.56	0.57	0.57
8	2020	2	20	0	1.18	0.6	1.31	0.92
9	2020	2	20	0	1.18	3.55	2.44	1.58
1	2020	2	21	0	3.26	3.27	3.27	3.69
2	2020	2	21	0	3.26	20.05	19.96	18.0
3	2020	2	21	0	3.26	11.06	11.08	12.75
4	2020	2	21	0	3.26	1.52	1.53	1.44
5	2020	2	21	0	3.26	1.18	1.18	0.83
6	2020	2	21	0	3.26	1.39	1.39	1.23
7	2020	2	21	0	3.26	0.54	0.64	0.76
8	2020	2	21	0	3.26	1.39	1.24	1.65
9	2020	2	21	0	3.26	5.76	6.11	5.45
1	2020	2	22	0	5.36	7.57	7.54	3.6
2	2020	2	22	0	5.36	21.58	11.25	18.0
3	2020	2	22	0	5.36	10.12	10.07	18.58
4	2020	2	22	0	5.36	2.71	2.71	7.19
5	2020	2	22	0	5.36	0.88	0.88	0.65
6	2020	2	22	0	5.36	0.96	0.96	15.68
7	2020	2	22	0	5.36	0.64	0.95	1.14
8	2020	2	22	0	5.36	1.17	2.14	1.82
9	2020	2	22	0	5.36	4.38	4.44	5.38
1	2020	2	23	0	5.97	6.66	6.69	1.25
2	2020	2	23	0	5.97	2.29	9.67	10.3
3	2020	2	23	0	5.97	18.43	18.6	14.11
4	2020	2	23	0	5.97	7.59	8.42	9.83
5	2020	2	23	0	5.97	2.24	2.24	2.08
6	2020	2	23	0	5.97	1.87	1.87	4.25
7	2020	2	23	0	5.97	3.32	7.76	3.88
8	2020	2	23	0	5.97	11.1	5.36	2.08
9	2020	2	23	0	5.97	1.08	1.11	1.48
1	2020	2	24	0	3.43	7.31	7.32	8.22
2	2020	2	24	0	3.43	3.21	3.44	2.77
3	2020	2	24	0	3.43	8.02	8.03	7.03
4	2020	2	24	0	3.43	2.32	2.31	3.38
5	2020	2	24	0	3.43	3.47	3.47	3.95
6	2020	2	24	0	3.43	11.62	11.62	6.46
7	2020	2	24	0	3.43	4.79	4.74	3.37
8	2020	2	24	0	3.43	5.05	8.01	7.02
9	2020	2	24	0	3.43	4.18	4.22	3.07
1	2020	2	25	0	3.36	10.22	10.23	5.95
2	2020	2	25	0	3.36	2.84	2.37	2.21
3	2020	2	25	0	3.36	8.7	8.69	9.15
4	2020	2	25	0	3.36	4.82	4.89	6.67
5	2020	2	25	0	3.36	5.11	5.11	4.37
6	2020	2	25	0	3.36	6.52	6.52	3.31
7	2020	2	25	0	3.36	7.14	4.92	5.51
8	2020	2	25	0	3.36	6.19	5.33	9.48
9	2020	2	25	0	3.36	2.12	2.31	2.65
1	2020	2	26	0	3.72	3.17	3.18	3.43
2	2020	2	26	0	3.72	11.45	13.46	7.41
3	2020	2	26	0	3.72	9.0	9.0	11.1
4	2020	2	26	0	3.72	1.76	1.76	1.73
5	2020	2	26	0	3.72	1.09	1.09	1.2
6	2020	2	26	0	3.72	5.03	5.03	5.68
7	2020	2	26	0	3.72	0.18	0.89	0.84
8	2020	2	26	0	3.72	1.22	1.21	1.34
9	2020	2	26	0	3.72	1.9	1.8	3.74
1	2020	2	27	0	5.36	3.38	3.42	3.64
2	2020	2	27	0	5.36	5.21	6.79	6.5
3	2020	2	27	0	5.36	16.66	16.81	19.51
4	2020	2	27	0	5.36	3.38	3.34	3.58
5	2020	2	27	0	5.36	0.56	0.56	1.04
6	2020	2	27	0	5.36	3.03	3.03	3.22
7	2020	2	27	0	5.36	2.32	1.97	2.08
8	2020	2	27	0	5.36	1.82	1.5	1.34
9	2020	2	27	0	5.36	0.75	0.78	1.27
1	2020	2	28	0	5.79	1.87	1.87	2.68
2	2020	2	28	0	5.79	6.97	9.01	8.56
3	2020	2	28	0	5.79	11.18	11.17	10.7
4	2020	2	28	0	5.79	6.31	6.27	3.77
5	2020	2	28	0	5.79	10.41	10.41	2.77
6	2020	2	28	0	5.79	2.49	2.49	2.93
7	2020	2	28	0	5.79	2.97	3.06	2.62
8	2020	2	28	0	5.79	2.13	2.02	1.65
9	2020	2	28	0	5.79	0.91	0.9	1.2
1	2020	2	29	0	1.34	1.8	1.8	2.96
2	2020	2	29	0	1.34	1.79	7.59	8.3
3	2020	2	29	0	1.34	2.1	2.11	1.57
4	2020	2	29	0	1.34	0.85	0.84	0.77
5	2020	2	29	0	1.34	1.43	1.43	1.66
6	2020	2	29	0	1.34	2.68	2.68	1.9
7	2020	2	29	0	1.34	2.34	0.77	0.71
