CAM	Y	M 	D 	H	Obs	Pred0	Pred24	Pred48
  2 2020 10 27  0      NaN     8.78     8.53     9.20
  3 2020 10 27  0      NaN    13.39    13.43    13.76
  4 2020 10 27  0      NaN     7.94     8.12     6.80
  5 2020 10 27  0      NaN     2.00     2.00     2.34
  6 2020 10 27  0      NaN     2.66     2.66     4.14
  7 2020 10 27  0      NaN     7.84     3.16     4.82
  8 2020 10 27  0      NaN     1.43     1.44     1.49
  9 2020 10 27  0      NaN     4.84     4.52     4.74
  1 2020 10 28  0      NaN     1.01     1.02     1.08
  2 2020 10 28  0      NaN     3.69     3.18     3.66
  3 2020 10 28  0      NaN     8.26     8.29    10.40
  4 2020 10 28  0      NaN     9.83    10.27    10.01
  5 2020 10 28  0      NaN     3.90     3.90     4.05
  6 2020 10 28  0      NaN     3.04     3.04     3.53
  7 2020 10 28  0      NaN     4.21     2.90     5.02
  8 2020 10 28  0      NaN     2.82     2.82     2.01
  9 2020 10 28  0      NaN     1.74     1.74     2.15
  1 2020 10 29  0      NaN     1.43     1.44     1.21
  2 2020 10 29  0      NaN     8.33     7.93     8.19
  3 2020 10 29  0      NaN     8.55     8.56     8.30
  4 2020 10 29  0      NaN     7.22     7.72     7.56
  5 2020 10 29  0      NaN     3.57     3.57     3.14
  6 2020 10 29  0      NaN     2.54     2.54     3.15
  7 2020 10 29  0      NaN     3.90     4.00     2.96
  8 2020 10 29  0      NaN     1.49     1.49     1.51
  9 2020 10 29  0      NaN     3.23     3.15     2.78
  1 2020 10 30  0      NaN     4.07     4.08     4.21
  2 2020 10 30  0      NaN     6.49     7.14     6.30
  3 2020 10 30  0      NaN    11.00    11.01    13.44
  4 2020 10 30  0      NaN     6.88     6.88     7.16
  5 2020 10 30  0      NaN     5.81     5.81     6.20
  6 2020 10 30  0      NaN     3.55     3.55     4.40
  7 2020 10 30  0      NaN     6.09     7.85    10.81
  8 2020 10 30  0      NaN     1.88     1.87     2.68
  9 2020 10 30  0      NaN    10.57    11.11    14.15
  1 2020 10 31  0      NaN     1.05     1.05     3.15
  2 2020 10 31  0      NaN     3.32     4.80     3.37
  3 2020 10 31  0      NaN     9.54     9.55    11.60
  4 2020 10 31  0      NaN     8.19     8.19     9.34
  5 2020 10 31  0      NaN     9.28     9.28     6.22
  6 2020 10 31  0      NaN     5.62     5.62     9.32
  7 2020 10 31  0      NaN     6.60    11.95     9.85
  8 2020 10 31  0      NaN     2.60     2.61     5.16
  9 2020 10 31  0      NaN     6.61     5.49     7.90
  1 2020 11  1  0      NaN     3.09     3.09     3.88
  2 2020 11  1  0      NaN     4.47     3.25     2.81
  3 2020 11  1  0      NaN    17.66    17.63    11.63
  4 2020 11  1  0      NaN     9.11     9.15     9.00
  5 2020 11  1  0      NaN    14.79    14.79    13.83
  6 2020 11  1  0      NaN     5.01     5.01     5.38
  7 2020 11  1  0      NaN     8.11     0.01     0.02
  8 2020 11  1  0      NaN     2.85     2.86     3.08
  9 2020 11  1  0      NaN    10.96    11.26     6.00
  1 2020 11  2  0      NaN     0.65     0.65     0.70
  2 2020 11  2  0      NaN     9.32    10.22    12.92
  3 2020 11  2  0      NaN     6.63     6.64    10.85
  4 2020 11  2  0      NaN     5.81     5.81     6.16
  5 2020 11  2  0      NaN     2.36     2.36     2.08
  6 2020 11  2  0      NaN     1.96     1.96     2.66
  7 2020 11  2  0      NaN     1.43     0.00     0.00
  8 2020 11  2  0      NaN     1.69     1.69     1.79
  9 2020 11  2  0      NaN     3.37     3.53     4.48
  1 2020 11  3  0      NaN     0.55     0.55     1.18
  2 2020 11  3  0      NaN     6.89     3.54     3.21
  3 2020 11  3  0      NaN     6.50     6.50    13.79
  4 2020 11  3  0      NaN     8.33     8.33    14.16
  5 2020 11  3  0      NaN     2.49     2.49     2.85
  6 2020 11  3  0      NaN    11.10    11.10     7.12
  7 2020 11  3  0      NaN     5.23     0.00     0.00
  8 2020 11  3  0      NaN     2.13     2.13     9.44
  9 2020 11  3  0      NaN     3.86     4.34    12.19
  1 2020 11  4  0      NaN     3.88     3.88     3.79
  2 2020 11  4  0      NaN     2.19     2.47     2.01
  3 2020 11  4  0      NaN    16.33    16.32    18.33
  4 2020 11  4  0      NaN    21.61    19.24    26.32
  5 2020 11  4  0      NaN     3.18    14.93    14.67
  6 2020 11  4  0      NaN     7.55     7.55    10.18
  7 2020 11  4  0      NaN    15.27     0.03     0.01
  8 2020 11  4  0      NaN    14.05    13.91    12.49
  9 2020 11  4  0      NaN    21.60    22.04    14.91
  1 2020 11  5  0      NaN     6.47     6.47     6.23
  2 2020 11  5  0      NaN     4.27     5.64     5.46
  3 2020 11  5  0      NaN    30.39    30.38    30.68
  4 2020 11  5  0      NaN    36.69    41.27    41.44
  5 2020 11  5  0      NaN    14.84     5.39    14.51
  6 2020 11  5  0      NaN    24.69    24.69    31.11
  7 2020 11  5  0      NaN    27.74     0.02     0.00
  8 2020 11  5  0      NaN    28.60    28.51    25.40
  9 2020 11  5  0      NaN    33.63    33.72    30.62
  1 2020 11  6  0    13.26     2.57     2.57     3.48
  2 2020 11  6  0    13.26     7.37     7.38     8.47
  3 2020 11  6  0    13.26    24.33    24.36    21.50
  4 2020 11  6  0    13.26    20.84    19.93    21.71
  5 2020 11  6  0    13.26     2.43     4.91     0.87
  6 2020 11  6  0    13.26    15.29    15.29    24.39
  7 2020 11  6  0    13.26    14.70    11.16     0.01
  8 2020 11  6  0    13.26    14.22    14.24    17.48
  9 2020 11  6  0    13.26    19.05    19.61    31.75
  1 2020 11  7  0    12.56     2.92     2.91     2.65
  2 2020 11  7  0    12.56     3.77     3.59     5.30
  3 2020 11  7  0    12.56    18.36    18.32    21.50
  4 2020 11  7  0    12.56    24.41    25.00    24.67
  5 2020 11  7  0    12.56    11.83     3.41     8.21
  6 2020 11  7  0    12.56    12.95    12.95    10.87
  7 2020 11  7  0    12.56    23.69    22.15    18.84
  8 2020 11  7  0    12.56    20.17    20.17    18.04
  9 2020 11  7  0    12.56    20.64    20.29    19.92
  1 2020 11  8  0     6.34     4.63     4.61     3.66
  2 2020 11  8  0     6.34     3.46     3.61     3.36
  3 2020 11  8  0     6.34    18.66    18.59    19.95
  4 2020 11  8  0     6.34    18.15    18.97    21.68
  5 2020 11  8  0     6.34    11.38    11.38     3.29
  6 2020 11  8  0     6.34    10.28    10.28     6.71
  7 2020 11  8  0     6.34    22.90    19.41    17.76
  8 2020 11  8  0     6.34    15.09    15.04    11.20
  9 2020 11  8  0     6.34    20.97    21.24    12.93
  1 2020 11  9  0     2.10     1.79     1.79     2.74
  2 2020 11  9  0     2.10     1.57     1.95     3.01
  3 2020 11  9  0     2.10    11.19    11.20     9.87
  4 2020 11  9  0     2.10    10.84     8.40     7.81
  5 2020 11  9  0     2.10     5.59     5.59     4.62
  6 2020 11  9  0     2.10     3.73     3.73     4.25
  7 2020 11  9  0     2.10     5.73     5.52     5.81
  8 2020 11  9  0     2.10     5.93     5.89     4.48
  9 2020 11  9  0     2.10     7.39     7.40     6.33
  1 2020 11 10  0     2.22     0.38     0.38     0.68
  2 2020 11 10  0     2.22     4.84     3.74     3.38
  3 2020 11 10  0     2.22    11.27    11.26    17.78
  4 2020 11 10  0     2.22     5.89     5.83     8.74
  5 2020 11 10  0     2.22    13.28    13.28    13.63
  6 2020 11 10  0     2.22     5.51     5.51     8.38
  7 2020 11 10  0     2.22     5.49     9.62    12.38
  8 2020 11 10  0     2.22     4.61     4.64     4.67
  9 2020 11 10  0     2.22    12.46    10.72    13.91
  1 2020 11 11  0     2.74     4.73     4.73     5.12
  2 2020 11 11  0     2.74     4.36     4.87     6.04
  3 2020 11 11  0     2.74    16.27    16.27    16.42
  4 2020 11 11  0     2.74    12.45    12.38    14.80
  5 2020 11 11  0     2.74    15.84    15.84    26.59
  6 2020 11 11  0     2.74     5.53     5.53     8.33
  7 2020 11 11  0     2.74    10.05     9.71     8.90
  8 2020 11 11  0     2.74     6.37     6.38     3.29
  9 2020 11 11  0     2.74     4.79     5.04     3.37
  1 2020 11 12  0     0.11     2.11     2.10     2.50
  2 2020 11 12  0     0.11     3.70     3.94     2.80
  3 2020 11 12  0     0.11    11.46    11.44    12.46
  4 2020 11 12  0     0.11     7.69     7.66     8.86
  5 2020 11 12  0     0.11     7.33     7.33     5.13
  6 2020 11 12  0     0.11     5.17     5.17     3.91
  7 2020 11 12  0     0.11     5.58     7.24     8.58
  8 2020 11 12  0     0.11     1.73     1.72     2.56
  9 2020 11 12  0     0.11     4.42     4.25     4.88
  1 2020 11 13  0     1.13     0.92     0.92     1.45
  2 2020 11 13  0     1.13     5.31     7.99     3.35
  3 2020 11 13  0     1.13     7.32     7.31     4.94
  4 2020 11 13  0     1.13    11.43    11.40    10.57
  5 2020 11 13  0     1.13     4.36     4.36     9.99
  6 2020 11 13  0     1.13     2.77     2.77     6.32
  7 2020 11 13  0     1.13     1.99     1.06     1.70
  8 2020 11 13  0     1.13     2.82     2.82     1.92
  9 2020 11 13  0     1.13     4.07     4.01     3.95
  1 2020 11 14  0     0.30     1.05     1.05     0.80
  2 2020 11 14  0     0.30    17.45    17.40    17.59
  3 2020 11 14  0     0.30    15.92    15.89    13.73
  4 2020 11 14  0     0.30    10.76    10.76     9.34
  5 2020 11 14  0     0.30     2.59     2.59     2.56
  6 2020 11 14  0     0.30     2.21     2.21     2.78
  7 2020 11 14  0     0.30     9.43     6.61     4.70
  8 2020 11 14  0     0.30     1.81     1.81     1.64
  9 2020 11 14  0     0.30     6.87     6.80     4.24
  1 2020 11 15  0     1.35     1.45     1.46     1.16
  2 2020 11 15  0     1.35    12.45    11.31     8.47
  3 2020 11 15  0     1.35    15.15    15.21    20.31
  4 2020 11 15  0     1.35     9.80     9.79     8.88
  5 2020 11 15  0     1.35     8.57     8.57     6.13
  6 2020 11 15  0     1.35     3.26     3.26     3.65
  7 2020 11 15  0     1.35     1.88     2.16     3.14
  8 2020 11 15  0     1.35     2.62     2.60     3.42
  9 2020 11 15  0     1.35     3.88     4.14     2.84
  1 2020 11 16  0     1.93     1.01     1.02     0.97
  2 2020 11 16  0     1.93     7.52     7.31     6.86
  3 2020 11 16  0     1.93    11.31    11.37    10.63
  4 2020 11 16  0     1.93     8.15     8.19     7.43
  5 2020 11 16  0     1.93     4.29     4.29     5.02
  6 2020 11 16  0     1.93     2.81     2.81     3.37
  7 2020 11 16  0     1.93     2.86     3.70     2.68
  8 2020 11 16  0     1.93     2.14     2.16     1.96
  9 2020 11 16  0     1.93     2.21     2.20     2.35
  1 2020 11 17  0     3.45     1.15     1.16     0.92
  2 2020 11 17  0     3.45     4.81     5.12     5.02
  3 2020 11 17  0     3.45    11.36    11.44     9.46
  4 2020 11 17  0     3.45    12.22    12.30    10.27
  5 2020 11 17  0     3.45    10.41    10.41     8.22
  6 2020 11 17  0     3.45     3.46     3.46     3.46
  7 2020 11 17  0     3.45     3.79     3.73     3.45
  8 2020 11 17  0     3.45     2.56     2.58     2.31
  9 2020 11 17  0     3.45     2.75     2.83     3.50
  1 2020 11 18  0    31.12     1.18     1.18     1.23
  2 2020 11 18  0    31.12     3.96     3.95     3.86
  3 2020 11 18  0    31.12    10.73    10.73    10.79
  4 2020 11 18  0    31.12    14.20    14.19    12.81
  5 2020 11 18  0    31.12     9.58     9.58     6.57
  6 2020 11 18  0    31.12     4.41     4.41     3.02
  7 2020 11 18  0    31.12     7.05     4.66     6.40
  8 2020 11 18  0    31.12     3.32     3.32     3.91
  9 2020 11 18  0    31.12     1.57     1.66     1.91
  1 2020 11 19  0    32.57     2.80     2.79     2.59
  2 2020 11 19  0    32.57     5.73     5.52     4.12
  3 2020 11 19  0    32.57    14.41    14.39    14.27
  4 2020 11 19  0    32.57    34.81    34.70    27.77
  5 2020 11 19  0    32.57    14.94    14.94    15.23
  6 2020 11 19  0    32.57     4.38     4.38     5.03
  7 2020 11 19  0    32.57     5.82     6.17     6.14
  8 2020 11 19  0    32.57     4.91     4.91     4.97
  9 2020 11 19  0    32.57     2.98     3.14     2.92
  1 2020 11 20  0     0.00     0.20     0.20     0.83
  2 2020 11 20  0     0.00    10.87     8.27     5.63
  3 2020 11 20  0     0.00     5.66     5.63     4.98
  4 2020 11 20  0     0.00     5.94     5.93     5.05
  5 2020 11 20  0     0.00     6.34     6.34     1.92
  6 2020 11 20  0     0.00     2.40     2.40     3.48
  7 2020 11 20  0     0.00     1.82     7.76     2.07
  8 2020 11 20  0     0.00     2.47     2.47     2.41
  9 2020 11 20  0     0.00     6.84     5.64     2.84
  1 2020 11 21  0     2.74     1.11     1.11     2.41
  2 2020 11 21  0     2.74    16.91     3.84     4.08
  3 2020 11 21  0     2.74    13.13    13.12    12.82
  4 2020 11 21  0     2.74     9.52     9.52    10.48
  5 2020 11 21  0     2.74     3.11     3.11     1.94
  6 2020 11 21  0     2.74     3.07     3.07     2.73
  7 2020 11 21  0     2.74     3.70     4.32     8.03
  8 2020 11 21  0     2.74     1.69     1.69     3.20
  9 2020 11 21  0     2.74     4.40     4.51     6.21
  1 2020 11 22  0     4.56     4.20     4.20     4.93
  2 2020 11 22  0     4.56    17.86    18.54    16.78
  3 2020 11 22  0     4.56    21.41    21.42    28.78
  4 2020 11 22  0     4.56    14.69    14.68    20.55
  5 2020 11 22  0     4.56    29.03    29.03    41.61
  6 2020 11 22  0     4.56     4.23     4.23     2.67
  7 2020 11 22  0     4.56     6.48     4.46     5.15
  8 2020 11 22  0     4.56     4.74     4.74     5.84
  9 2020 11 22  0     4.56     6.17     6.23     9.88
  1 2020 11 23  0     0.00     1.68     1.68     2.36
  2 2020 11 23  0     0.00     7.07     7.59     6.17
  3 2020 11 23  0     0.00    10.28    10.30    10.45
  4 2020 11 23  0     0.00     8.82     8.11     8.08
  5 2020 11 23  0     0.00     8.41     8.41     6.79
  6 2020 11 23  0     0.00     2.86     2.86     3.11
  7 2020 11 23  0     0.00     3.06     3.27     4.44
  8 2020 11 23  0     0.00     3.04     3.02     4.03
  9 2020 11 23  0     0.00     2.37     2.37     2.76
  1 2020 11 24  0    13.27     1.77     1.77     1.55
  2 2020 11 24  0    13.27     5.56     5.54     4.64
  3 2020 11 24  0    13.27     9.56     9.57     9.82
  4 2020 11 24  0    13.27    21.89    21.61    20.05
  5 2020 11 24  0    13.27     8.61     8.61     6.11
  6 2020 11 24  0    13.27     2.78     2.78     3.30
  7 2020 11 24  0    13.27     2.94     3.17     2.70
  8 2020 11 24  0    13.27     3.17     3.16     2.79
  9 2020 11 24  0    13.27     2.11     2.75     2.54
  1 2020 11 25  0     0.92     1.41     1.42     1.50
  2 2020 11 25  0     0.92     6.56     7.48     9.88
  3 2020 11 25  0     0.92     9.31     9.61     9.73
  4 2020 11 25  0     0.92    12.78    10.91    10.59
  5 2020 11 25  0     0.92     4.54     4.71     5.52
  6 2020 11 25  0     0.92     3.31     3.54     3.94
  7 2020 11 25  0     0.92    13.33     5.00     4.72
  8 2020 11 25  0     0.92     2.96     2.97     2.98
  9 2020 11 25  0     0.92     1.77     1.65     1.63
  1 2020 11 26  0     0.00     1.01     1.01     1.07
  2 2020 11 26  0     0.00     9.04     8.59     8.28
  3 2020 11 26  0     0.00     6.24     6.28     4.73
  4 2020 11 26  0     0.00     3.62     3.62     2.69
  5 2020 11 26  0     0.00     1.44     1.44     1.27
  6 2020 11 26  0     0.00     3.58     3.58     5.87
  7 2020 11 26  0     0.00     2.77     3.60     1.28
  8 2020 11 26  0     0.00     6.23     6.15     4.02
  9 2020 11 26  0     0.00    10.87    11.01    10.88
  1 2020 11 27  0    23.14     3.62     3.62     1.52
  2 2020 11 27  0    23.14      NaN    10.99    10.46
  3 2020 11 27  0    23.14    32.57    32.50    33.52
  4 2020 11 27  0    23.14    15.26    15.28    18.66
  5 2020 11 27  0    23.14     8.08     8.08     5.67
  6 2020 11 27  0    23.14    35.58    35.58    41.09
  7 2020 11 27  0    23.14    12.21    10.94    13.83
  8 2020 11 27  0    23.14    17.94    17.93    20.86
  9 2020 11 27  0    23.14    21.96    21.94    26.36
  1 2020 11 28  0    12.85     2.08     2.08     2.11
  2 2020 11 28  0    12.85     6.30      NaN     6.92
  3 2020 11 28  0    12.85    23.98    24.00    20.36
  4 2020 11 28  0    12.85    20.74    20.74    21.20
  5 2020 11 28  0    12.85     6.42     6.42     6.85
  6 2020 11 28  0    12.85    13.50    13.50    12.65
  7 2020 11 28  0    12.85    13.41    15.41    12.46
  8 2020 11 28  0    12.85      NaN    20.00    16.90
  9 2020 11 28  0    12.85    24.55    25.27    20.40
  1 2020 11 29  0     1.50     3.71     3.71     2.93
  2 2020 11 29  0     1.50     6.36     4.79      NaN
  3 2020 11 29  0     1.50    11.80    11.80    11.73
  4 2020 11 29  0     1.50     8.41     8.41     9.64
  5 2020 11 29  0     1.50     9.47     9.47     9.78
  6 2020 11 29  0     1.50     7.03     7.03     5.10
  7 2020 11 29  0     1.50     9.41     9.08     9.77
  8 2020 11 29  0     1.50     3.54      NaN     2.43
  9 2020 11 29  0     1.50     9.20     8.71     6.61
  1 2020 11 30  0     4.22     1.37     1.37     2.94
  2 2020 11 30  0     4.22     3.05     2.40     3.07
  3 2020 11 30  0     4.22    10.51    10.51    12.72
  4 2020 11 30  0     4.22     8.25     9.22    13.82
  5 2020 11 30  0     4.22     3.05     3.05     7.77
  6 2020 11 30  0     4.22     3.02     3.02     3.12
  7 2020 11 30  0     4.22    11.42    17.16    10.40
  8 2020 11 30  0     4.22     3.24     3.25      NaN
  9 2020 11 30  0     4.22    12.41    11.56     5.50
  1 2020 12  1  0     0.00     0.43     0.43     0.42
  2 2020 12  1  0     0.00     3.30     3.18     3.53
  3 2020 12  1  0     0.00     1.83     1.84     1.75
  4 2020 12  1  0     0.00     4.68     4.68     4.85
  5 2020 12  1  0     0.00     1.17     1.17     1.26
  6 2020 12  1  0     0.00     5.62     5.62     4.65
  7 2020 12  1  0     0.00     2.64     1.57     1.70
  8 2020 12  1  0     0.00     0.57     0.56     0.57
  9 2020 12  1  0     0.00     5.63     5.21     3.89
  1 2020 12  2  0    15.57     2.27     2.26     1.68
  2 2020 12  2  0    15.57     7.95     8.35     8.22
  3 2020 12  2  0    15.57    23.41    23.35    21.62
  4 2020 12  2  0    15.57    18.67    18.39    14.49
  5 2020 12  2  0    15.57     4.45     4.45     2.94
  6 2020 12  2  0    15.57    10.94    10.94    28.11
  7 2020 12  2  0    15.57    13.92    14.88    11.26
  8 2020 12  2  0    15.57    13.46    13.39    11.10
  9 2020 12  2  0    15.57    20.38    19.50    17.66
  1 2020 12  3  0     6.36     1.07     1.07     1.20
  2 2020 12  3  0     6.36    21.88    22.94    19.21
  3 2020 12  3  0     6.36    28.66    28.69    29.02
  4 2020 12  3  0     6.36     8.63     8.61     8.92
  5 2020 12  3  0     6.36     3.57     3.57     2.36
  6 2020 12  3  0     6.36    14.89    14.89    18.21
  7 2020 12  3  0     6.36     4.32     4.08     3.80
  8 2020 12  3  0     6.36     4.86     4.87     4.95
  9 2020 12  3  0     6.36    11.70    11.89    12.36
  1 2020 12  4  0     8.80     1.13     1.13     0.89
  2 2020 12  4  0     8.80    17.32    17.95    17.56
  3 2020 12  4  0     8.80    21.88    21.91    22.86
  4 2020 12  4  0     8.80    10.00    10.01     9.52
  5 2020 12  4  0     8.80     2.36     2.36     3.26
  6 2020 12  4  0     8.80    11.53    11.53    11.73
  7 2020 12  4  0     8.80     7.22     7.52     6.83
  8 2020 12  4  0     8.80     3.16     3.16     2.76
  9 2020 12  4  0     8.80     6.93     6.99     7.87
  1 2020 12  5  0     9.87     2.32     2.33     1.71
  2 2020 12  5  0     9.87     5.59     4.48     4.88
  3 2020 12  5  0     9.87    11.23    11.28    10.57
  4 2020 12  5  0     9.87    19.31    19.41    14.61
  5 2020 12  5  0     9.87     7.16     7.16     5.74
  6 2020 12  5  0     9.87     3.84     3.84     3.72
  7 2020 12  5  0     9.87    12.37    13.31     9.00
  8 2020 12  5  0     9.87     3.73     3.78     3.94
  9 2020 12  5  0     9.87     2.18     2.19     1.71
  1 2020 12  6  0    11.96     0.81     0.81     0.72
  2 2020 12  6  0    11.96     4.50     3.42     4.38
  3 2020 12  6  0    11.96     7.40     7.41     7.79
  4 2020 12  6  0    11.96     5.98     5.94     7.84
  5 2020 12  6  0    11.96     3.44     3.44     4.47
  6 2020 12  6  0    11.96     5.27     5.27     3.49
  7 2020 12  6  0    11.96     1.87     1.94     2.55
  8 2020 12  6  0    11.96     1.54     1.54     1.65
  9 2020 12  6  0    11.96     1.47     1.47     1.49
  1 2020 12  7  0     0.00     1.50     1.50     0.97
  2 2020 12  7  0     0.00    10.18     9.90     8.50
  3 2020 12  7  0     0.00     7.76     7.77     7.27
  4 2020 12  7  0     0.00     5.55     5.52     6.13
  5 2020 12  7  0     0.00     2.00     2.00     5.03
  6 2020 12  7  0     0.00     3.35     3.35     3.18
  7 2020 12  7  0     0.00     2.36     3.37     3.14
  8 2020 12  7  0     0.00     1.23     1.23     1.24
  9 2020 12  7  0     0.00     6.50     6.45     2.88
  1 2020 12  8  0     0.00     1.82     1.82     1.71
  2 2020 12  8  0     0.00     8.66     9.32     7.97
  3 2020 12  8  0     0.00     6.43     6.45    10.00
  4 2020 12  8  0     0.00     7.87     7.85    10.33
  5 2020 12  8  0     0.00     4.58     4.58     4.62
  6 2020 12  8  0     0.00     4.41     4.41     5.46
  7 2020 12  8  0     0.00     3.68     3.26     3.38
  8 2020 12  8  0     0.00     1.96     1.97     2.15
  9 2020 12  8  0     0.00     2.80     3.05     3.31
  1 2020 12  9  0     0.00     2.00     2.01     1.59
  2 2020 12  9  0     0.00     6.70     4.73     6.26
  3 2020 12  9  0     0.00     3.96     3.97     3.89
  4 2020 12  9  0     0.00     8.53     8.51     8.46
  5 2020 12  9  0     0.00     3.89     3.89     3.23
  6 2020 12  9  0     0.00     2.93     2.93     3.63
  7 2020 12  9  0     0.00     3.20     2.18     2.67
  8 2020 12  9  0     0.00     1.19     1.19     1.26
  9 2020 12  9  0     0.00     1.95     1.80     1.69
  1 2020 12 10  0     3.56     1.59     1.59     1.44
  2 2020 12 10  0     3.56     7.36     7.02     5.27
  3 2020 12 10  0     3.56     2.76     2.76     3.19
  4 2020 12 10  0     3.56    10.39    10.39    11.99
  5 2020 12 10  0     3.56     4.46     4.46     6.74
  6 2020 12 10  0     3.56     4.70     4.70     5.28
  7 2020 12 10  0     3.56     1.75     2.13     2.95
  8 2020 12 10  0     3.56     2.03     2.02     2.03
  9 2020 12 10  0     3.56     1.36     1.35     1.31
  1 2020 12 11  0     0.00     1.37     1.37     1.79
  2 2020 12 11  0     0.00     5.12     5.40     3.75
  3 2020 12 11  0     0.00     4.31     4.31     4.07
  4 2020 12 11  0     0.00     7.07     7.07     7.58
  5 2020 12 11  0     0.00     5.95     5.95     4.44
  6 2020 12 11  0     0.00     2.63     2.63     2.54
  7 2020 12 11  0     0.00     1.43     2.51     1.84
  8 2020 12 11  0     0.00     1.03     1.03     1.06
  9 2020 12 11  0     0.00    10.11     9.38    12.50
  1 2020 12 12  0     0.33     1.92     1.92     1.39
  2 2020 12 12  0     0.33     5.61    12.13     8.33
  3 2020 12 12  0     0.33     4.38     4.38     4.72
  4 2020 12 12  0     0.33     6.99     6.99     8.84
  5 2020 12 12  0     0.33     5.98     5.98     4.83
  6 2020 12 12  0     0.33     6.74     6.74     6.62
  7 2020 12 12  0     0.33     1.05     1.11     1.82
  8 2020 12 12  0     0.33     1.33     1.34     1.54
  9 2020 12 12  0     0.33    16.77    16.15     9.40
  1 2020 12 13  0     0.00     1.97     1.97     1.42
  2 2020 12 13  0     0.00    13.26    14.48    13.59
  3 2020 12 13  0     0.00     5.56     5.56     4.61
  4 2020 12 13  0     0.00     4.62     4.61     4.90
  5 2020 12 13  0     0.00     3.91     3.91     2.26
  6 2020 12 13  0     0.00     9.97     9.97    10.21
  7 2020 12 13  0     0.00     1.45     1.29     0.87
  8 2020 12 13  0     0.00     1.19     1.19     1.46
  9 2020 12 13  0     0.00     6.70     6.86     6.50
  1 2020 12 14  0     3.02     1.42     1.42     1.72
  2 2020 12 14  0     3.02    11.32     9.50    13.39
  3 2020 12 14  0     3.02     5.07     5.07     6.08
  4 2020 12 14  0     3.02     5.94     6.01     5.75
  5 2020 12 14  0     3.02     3.55     3.55     2.99
  6 2020 12 14  0     3.02    13.62    13.62    12.60
  7 2020 12 14  0     3.02     1.00     1.08     1.64
  8 2020 12 14  0     3.02     1.13     1.14     1.28
  9 2020 12 14  0     3.02     5.45     5.95     6.37
  1 2020 12 15  0     6.36     1.49     1.50     1.86
  2 2020 12 15  0     6.36    10.14     9.77     9.22
  3 2020 12 15  0     6.36    10.26    10.31    10.23
  4 2020 12 15  0     6.36     9.28     9.23    10.31
  5 2020 12 15  0     6.36     4.47     4.47     4.52
  6 2020 12 15  0     6.36    11.33    11.33    11.05
  7 2020 12 15  0     6.36     2.75     5.13     3.99
  8 2020 12 15  0     6.36     1.55     1.56     1.76
  9 2020 12 15  0     6.36     3.52     3.59     3.69
  1 2020 12 16  0     7.96     1.20     1.21     0.93
  2 2020 12 16  0     7.96     9.33     9.93     9.52
  3 2020 12 16  0     7.96     7.55     7.57     7.97
  4 2020 12 16  0     7.96     8.15     8.16     7.98
  5 2020 12 16  0     7.96     4.05     4.05     2.89
  6 2020 12 16  0     7.96     8.47     8.47     8.47
  7 2020 12 16  0     7.96     1.57     1.75     1.78
  8 2020 12 16  0     7.96     1.65     1.66     1.38
  9 2020 12 16  0     7.96     4.78     4.83     4.34
  1 2020 12 17  0    79.79     1.68     1.69     1.89
  2 2020 12 17  0    79.79     7.11     7.06     7.30
  3 2020 12 17  0    79.79    11.23    11.30     9.86
  4 2020 12 17  0    79.79    13.73    13.49    12.51
  5 2020 12 17  0    79.79     7.56     7.56     4.37
  6 2020 12 17  0    79.79     5.97     5.97     7.92
  7 2020 12 17  0    79.79     3.51     5.88     8.00
  8 2020 12 17  0    79.79     2.14     2.16     1.95
  9 2020 12 17  0    79.79     1.99     2.08     1.52
  1 2020 12 18  0     6.82     1.12     1.12     1.51
  2 2020 12 18  0     6.82     6.88     5.71     6.48
  3 2020 12 18  0     6.82     8.36     8.37    10.31
  4 2020 12 18  0     6.82    10.03    10.15    12.79
  5 2020 12 18  0     6.82     2.16     2.16     2.32
  6 2020 12 18  0     6.82     4.98     4.98     4.88
  7 2020 12 18  0     6.82     4.88     5.35     6.22
  8 2020 12 18  0     6.82     1.76     1.76     1.98
  9 2020 12 18  0     6.82     1.74     1.73     2.67
  1 2020 12 19  0     4.97     0.94     0.94     1.19
  2 2020 12 19  0     4.97    13.80    19.56    13.65
  3 2020 12 19  0     4.97     4.61     4.60     6.43
  4 2020 12 19  0     4.97     9.16     9.17     9.32
  5 2020 12 19  0     4.97     4.74     4.74     2.49
  6 2020 12 19  0     4.97     7.00     7.00     7.07
  7 2020 12 19  0     4.97     3.98     2.59     3.87
  8 2020 12 19  0     4.97     1.63     1.63     1.69
  9 2020 12 19  0     4.97     4.78     4.84     6.10
  1 2020 12 20  0     0.68     1.52     1.52     1.67
  2 2020 12 20  0     0.68    23.84    23.84    15.44
  3 2020 12 20  0     0.68    11.15    11.17    11.21
  4 2020 12 20  0     0.68     6.99     6.99     6.83
  5 2020 12 20  0     0.68     2.17     2.17     1.26
  6 2020 12 20  0     0.68     2.72     2.72     2.92
  7 2020 12 20  0     0.68     2.51     2.42     2.23
  8 2020 12 20  0     0.68     2.52     2.52     2.51
  9 2020 12 20  0     0.68    11.48    10.89    12.42
  1 2020 12 21  0    31.16     2.63     2.63     1.23
  2 2020 12 21  0    31.16    25.08    28.04    33.40
  3 2020 12 21  0    31.16     8.20     8.21     9.75
  4 2020 12 21  0    31.16    11.19    11.19     6.00
